seconds,event,why,moved,tank
133.81,fuel,wand,-0.0852509,21.8382
133.826,fuel,wand,-0.0852509,21.7529
133.844,fuel,wand,-0.0852509,21.6676
133.86,fuel,wand,-0.0852509,21.5824
133.876,fuel,wand,-0.0852509,21.4971
133.893,fuel,wand,-0.0852509,21.4119
133.909,fuel,wand,-0.0852509,21.3266
133.926,fuel,wand,-0.0852509,21.2414
133.943,fuel,wand,-0.0852509,21.1561
133.959,fuel,wand,-0.0852509,21.0709
133.976,fuel,wand,-0.0852509,20.9856
133.993,fuel,wand,-0.0852509,20.9004
134.01,fuel,wand,-0.0852509,20.8151
134.026,fuel,wand,-0.0852509,20.7299
134.043,fuel,wand,-0.0852509,20.6446
134.061,fuel,wand,-0.0852509,20.5594
134.076,fuel,wand,-0.0852509,20.4741
134.093,fuel,wand,-0.0852509,20.3889
134.109,fuel,wand,-0.0852509,20.3036
134.126,fuel,wand,-0.0852509,20.2184
134.143,fuel,wand,-0.0852509,20.1331
134.16,fuel,wand,-0.0852509,20.0479
134.177,fuel,wand,-0.0852509,19.9626
134.193,fuel,wand,-0.0852509,19.8774
134.21,fuel,wand,-0.0852509,19.7921
134.226,fuel,wand,-0.0852509,19.7069
134.245,fuel,wand,-0.0852509,19.6216
134.26,fuel,wand,-0.0852509,19.5364
134.276,fuel,wand,-0.0852509,19.4511
134.293,fuel,wand,-0.0852509,19.3659
134.309,fuel,wand,-0.0852509,19.2806
134.326,fuel,wand,-0.0852509,19.1954
134.343,fuel,wand,-0.0852509,19.1101
134.359,fuel,wand,-0.0852509,19.0249
134.376,fuel,wand,-0.0852509,18.9396
134.394,fuel,wand,-0.0852509,18.8544
134.409,fuel,wand,-0.0852509,18.7691
134.427,fuel,wand,-0.0852509,18.6839
134.443,fuel,wand,-0.0852509,18.5986
134.46,fuel,wand,-0.0852509,18.5134
134.476,fuel,wand,-0.0852509,18.4281
134.493,fuel,wand,-0.0852509,18.3429
134.509,fuel,wand,-0.0852509,18.2576
134.526,fuel,wand,-0.0852509,18.1724
134.543,fuel,wand,-0.0852509,18.0871
134.561,fuel,wand,-0.0852509,18.0019
134.576,fuel,wand,-0.0852509,17.9166
135.093,fuel,swept,2,19.9166
135.768,fuel,wand,-0.0852509,19.8314
135.776,fuel,wand,-0.0852509,19.7461
135.794,fuel,wand,-0.0852509,19.6609
135.81,fuel,wand,-0.0852509,19.5756
135.826,fuel,wand,-0.0852509,19.4904
135.843,fuel,wand,-0.0852509,19.4051
135.859,fuel,wand,-0.0852509,19.3199
135.876,fuel,wand,-0.0852509,19.2346
135.894,fuel,wand,-0.0852509,19.1494
135.909,fuel,wand,-0.0852509,19.0641
135.926,fuel,wand,-0.0852509,18.9789
135.943,fuel,wand,-0.0852509,18.8936
135.959,fuel,wand,-0.0852509,18.8083
135.976,fuel,wand,-0.0852509,18.7231
135.993,fuel,wand,-0.0852509,18.6378
136.009,fuel,wand,-0.0852509,18.5526
136.026,fuel,wand,-0.0852509,18.4673
136.043,fuel,wand,-0.0852509,18.3821
136.059,fuel,wand,-0.0852509,18.2968
136.076,fuel,wand,-0.0852509,18.2116
136.093,fuel,wand,-0.0852509,18.1263
136.109,fuel,wand,-0.0852509,18.0411
136.126,fuel,wand,-0.0852509,17.9558
136.143,fuel,wand,-0.0852509,17.8706
136.159,fuel,wand,-0.0852509,17.7853
136.176,fuel,wand,-0.0852509,17.7001
136.197,fuel,wand,-0.0852509,17.6148
136.209,fuel,wand,-0.0852509,17.5296
136.226,fuel,wand,-0.0852509,17.4443
136.243,fuel,wand,-0.0852509,17.3591
136.26,fuel,wand,-0.0852509,17.2738
136.276,fuel,wand,-0.0852509,17.1886
136.293,fuel,wand,-0.0852509,17.1033
136.309,fuel,wand,-0.0852509,17.0181
136.326,fuel,wand,-0.0852509,16.9328
136.343,fuel,wand,-0.0852509,16.8476
136.36,fuel,wand,-0.0852509,16.7623
136.376,fuel,wand,-0.0852509,16.6771
136.393,fuel,wand,-0.0852509,16.5918
136.409,fuel,wand,-0.0852509,16.5066
136.427,fuel,wand,-0.0852509,16.4213
136.443,fuel,wand,-0.0852509,16.3361
136.459,fuel,wand,-0.0852509,16.2508
136.477,fuel,wand,-0.0852509,16.1656
137,fuel,wand,-0.0852509,16.0803
137.01,fuel,wand,-0.0852499,15.9951
137.026,fuel,wand,-0.0852499,15.9098
137.043,fuel,wand,-0.0852499,15.8246
137.06,fuel,wand,-0.0852499,15.7393
137.077,fuel,wand,-0.0852499,15.6541
137.093,fuel,wand,-0.0852499,15.5688
137.109,fuel,wand,-0.0852499,15.4836
137.126,fuel,wand,-0.0852499,15.3983
137.143,fuel,wand,-0.0852499,15.3131
137.159,fuel,wand,-0.0852499,15.2278
137.176,fuel,wand,-0.0852499,15.1426
137.193,fuel,wand,-0.0852499,15.0573
137.209,fuel,wand,-0.0852499,14.9721
137.226,fuel,wand,-0.0852499,14.8868
137.243,fuel,wand,-0.0852499,14.8016
137.259,fuel,wand,-0.0852499,14.7163
137.276,fuel,wand,-0.0852499,14.6311
137.293,fuel,wand,-0.0852499,14.5458
137.309,fuel,wand,-0.0852499,14.4606
137.326,fuel,wand,-0.0852499,14.3753
137.343,fuel,wand,-0.0852499,14.2901
137.359,fuel,wand,-0.0852499,14.2048
137.376,fuel,wand,-0.0852499,14.1196
137.393,fuel,wand,-0.0852499,14.0343
137.411,fuel,wand,-0.0852499,13.9491
137.493,fuel,swept,1,14.9491
137.959,fuel,swept,3,17.9491
138.434,fuel,wand,-0.0852509,17.8638
138.443,fuel,wand,-0.0852509,17.7786
138.46,fuel,wand,-0.0852509,17.6933
138.478,fuel,wand,-0.0852509,17.6081
138.493,fuel,wand,-0.0852509,17.5228
138.509,fuel,wand,-0.0852509,17.4376
138.526,fuel,wand,-0.0852509,17.3523
138.543,fuel,wand,-0.0852509,17.2671
138.559,fuel,wand,-0.0852509,17.1818
138.576,fuel,wand,-0.0852509,17.0966
138.593,fuel,wand,-0.0852509,17.0113
138.609,fuel,wand,-0.0852509,16.9261
138.626,fuel,wand,-0.0852509,16.8408
138.643,fuel,wand,-0.0852509,16.7556
138.659,fuel,wand,-0.0852509,16.6703
138.676,fuel,wand,-0.0852509,16.5851
138.693,fuel,wand,-0.0852509,16.4998
138.709,fuel,wand,-0.0852509,16.4146
138.726,fuel,wand,-0.0852509,16.3293
138.743,fuel,wand,-0.0852509,16.2441
138.76,fuel,wand,-0.0852509,16.1588
138.776,fuel,wand,-0.0852509,16.0736
138.793,fuel,wand,-0.0852499,15.9883
138.809,fuel,wand,-0.0852499,15.9031
138.826,fuel,wand,-0.0852499,15.8178
138.843,fuel,wand,-0.0852499,15.7326
138.859,fuel,wand,-0.0852499,15.6473
138.876,fuel,wand,-0.0852499,15.5621
138.893,fuel,wand,-0.0852499,15.4768
138.911,fuel,wand,-0.0852499,15.3916
138.926,fuel,wand,-0.0852499,15.3063
138.926,fuel,swept,2,17.3063
138.943,fuel,wand,-0.0852509,17.2211
138.959,fuel,wand,-0.0852509,17.1358
138.976,fuel,wand,-0.0852509,17.0506
138.993,fuel,wand,-0.0852509,16.9653
139.009,fuel,wand,-0.0852509,16.8801
139.026,fuel,wand,-0.0852509,16.7948
139.043,fuel,wand,-0.0852509,16.7095
139.059,fuel,wand,-0.0852509,16.6243
139.077,fuel,wand,-0.0852509,16.539
139.093,fuel,wand,-0.0852509,16.4538
139.11,fuel,wand,-0.0852509,16.3685
139.126,fuel,wand,-0.0852509,16.2833
139.143,fuel,wand,-0.0852509,16.198
139.159,fuel,wand,-0.0852509,16.1128
139.177,fuel,wand,-0.0852509,16.0275
139.193,fuel,wand,-0.0852499,15.9423
139.209,fuel,wand,-0.0852499,15.857
139.226,fuel,wand,-0.0852499,15.7718
139.243,fuel,wand,-0.0852499,15.6865
139.259,fuel,wand,-0.0852499,15.6013
139.276,fuel,wand,-0.0852499,15.516
139.293,fuel,wand,-0.0852499,15.4308
139.311,fuel,wand,-0.0852499,15.3455
139.326,fuel,wand,-0.0852499,15.2603
139.343,fuel,wand,-0.0852499,15.175
139.359,fuel,wand,-0.0852499,15.0898
139.376,fuel,wand,-0.0852499,15.0045
139.393,fuel,wand,-0.0852499,14.9193
139.409,fuel,wand,-0.0852499,14.834
139.426,fuel,wand,-0.0852499,14.7488
139.443,fuel,wand,-0.0852499,14.6635
139.459,fuel,wand,-0.0852499,14.5783
139.476,fuel,wand,-0.0852499,14.493
139.493,fuel,wand,-0.0852499,14.4078
139.511,fuel,wand,-0.0852499,14.3225
139.526,fuel,wand,-0.0852499,14.2373
139.543,fuel,wand,-0.0852499,14.152
139.56,fuel,wand,-0.0852499,14.0668
139.576,fuel,wand,-0.0852499,13.9815
139.593,fuel,wand,-0.0852499,13.8963
139.609,fuel,wand,-0.0852499,13.811
139.626,fuel,wand,-0.0852499,13.7258
139.643,fuel,wand,-0.0852499,13.6405
139.661,fuel,wand,-0.0852499,13.5553
139.676,fuel,wand,-0.0852499,13.47
139.988,fuel,wand,-0.0852499,13.3848
139.993,fuel,wand,-0.0852499,13.2995
140.009,fuel,wand,-0.0852499,13.2143
140.026,fuel,wand,-0.0852499,13.129
140.043,fuel,wand,-0.0852499,13.0438
140.059,fuel,wand,-0.0852499,12.9585
140.076,fuel,wand,-0.0852499,12.8733
140.093,fuel,wand,-0.0852499,12.788
140.109,fuel,wand,-0.0852499,12.7028
140.126,fuel,wand,-0.0852499,12.6175
140.143,fuel,wand,-0.0852499,12.5323
140.16,fuel,wand,-0.0852499,12.447
140.176,fuel,wand,-0.0852499,12.3618
140.193,fuel,wand,-0.0852499,12.2765
140.211,fuel,wand,-0.0852499,12.1913
140.226,fuel,wand,-0.0852499,12.106
140.243,fuel,wand,-0.0852499,12.0208
140.259,fuel,wand,-0.0852499,11.9355
140.276,fuel,wand,-0.0852499,11.8503
140.293,fuel,wand,-0.0852499,11.765
140.309,fuel,wand,-0.0852499,11.6798
140.326,fuel,wand,-0.0852499,11.5945
140.344,fuel,wand,-0.0852499,11.5093
140.359,fuel,wand,-0.0852499,11.424
140.376,fuel,wand,-0.0852499,11.3388
140.393,fuel,wand,-0.0852499,11.2535
140.409,fuel,wand,-0.0852499,11.1683
140.426,fuel,wand,-0.0852499,11.083
140.443,fuel,wand,-0.0852499,10.9978
140.464,fuel,wand,-0.0852499,10.9125
140.476,fuel,wand,-0.0852499,10.8273
140.493,fuel,wand,-0.0852499,10.742
140.511,fuel,wand,-0.0852499,10.6568
140.526,fuel,wand,-0.0852499,10.5715
140.543,fuel,wand,-0.0852499,10.4863
140.559,fuel,wand,-0.0852499,10.401
140.576,fuel,wand,-0.0852499,10.3158
140.593,fuel,wand,-0.0852499,10.2305
140.609,fuel,wand,-0.0852499,10.1453
140.626,fuel,wand,-0.0852499,10.06
140.643,fuel,wand,-0.0852499,9.9748
140.659,fuel,wand,-0.0852499,9.88955
140.676,fuel,wand,-0.0852499,9.8043
140.694,fuel,wand,-0.0852499,9.71905
140.709,fuel,wand,-0.0852499,9.6338
140.726,fuel,wand,-0.0852499,9.54855
140.743,fuel,wand,-0.0852499,9.4633
140.759,fuel,wand,-0.0852499,9.37805
140.776,fuel,wand,-0.0852499,9.2928
140.793,fuel,wand,-0.0852499,9.20755
140.809,fuel,wand,-0.0852499,9.1223
140.826,fuel,wand,-0.0852499,9.03705
140.844,fuel,wand,-0.0852499,8.9518
140.859,fuel,wand,-0.0852499,8.86655
140.876,fuel,wand,-0.0852499,8.7813
140.893,fuel,wand,-0.0852499,8.69605
140.909,fuel,wand,-0.0852499,8.6108
140.926,fuel,wand,-0.0852499,8.52555
140.943,fuel,wand,-0.0852499,8.4403
140.959,fuel,wand,-0.0852499,8.35505
140.977,fuel,wand,-0.0852499,8.2698
140.993,fuel,wand,-0.0852499,8.18455
141.012,fuel,wand,-0.0852499,8.0993
141.028,fuel,wand,-0.0852499,8.01405
141.043,fuel,wand,-0.0852499,7.9288
141.059,fuel,wand,-0.0852499,7.84355
141.076,fuel,wand,-0.0852499,7.7583
141.093,fuel,wand,-0.0852499,7.67305
141.109,fuel,wand,-0.0852499,7.5878
141.126,fuel,wand,-0.0852499,7.50255
141.144,fuel,wand,-0.0852499,7.4173
141.159,fuel,wand,-0.0852499,7.33205
141.176,fuel,wand,-0.0852499,7.2468
141.193,fuel,wand,-0.0852499,7.16155
141.209,fuel,wand,-0.0852499,7.0763
141.228,fuel,wand,-0.0852499,6.99105
141.243,fuel,wand,-0.0852499,6.9058
141.259,fuel,wand,-0.0852499,6.82055
141.276,fuel,wand,-0.0852499,6.7353
141.293,fuel,wand,-0.0852499,6.65005
141.309,fuel,wand,-0.0852499,6.5648
141.326,fuel,wand,-0.0852499,6.47955
141.343,fuel,wand,-0.0852499,6.3943
141.359,fuel,wand,-0.0852499,6.30905
141.376,fuel,wand,-0.0852499,6.2238
141.393,fuel,wand,-0.0852499,6.13855
141.41,fuel,wand,-0.0852499,6.0533
141.426,fuel,wand,-0.0852499,5.96805
141.443,fuel,wand,-0.0852499,5.8828
141.459,fuel,wand,-0.0852499,5.79755
141.476,fuel,wand,-0.0852499,5.7123
141.493,fuel,wand,-0.0852499,5.62705
141.509,fuel,wand,-0.0852499,5.5418
141.526,fuel,wand,-0.0852499,5.45655
141.545,fuel,wand,-0.0852499,5.3713
141.559,fuel,wand,-0.0852499,5.28605
141.576,fuel,wand,-0.0852499,5.2008
141.593,fuel,wand,-0.0852499,5.11555
141.609,fuel,wand,-0.0852499,5.0303
145.211,fuel,swept,5,10.0303
145.276,fuel,swept,4,14.0303
145.293,fuel,swept,2,16.0303
146.142,fuel,swept,2,18.0303
146.926,fuel,swept,2,20.0303
148.483,fuel,wand,-0.0852509,19.9451
148.492,fuel,wand,-0.0852509,19.8598
148.511,fuel,wand,-0.0852509,19.7746
148.513,fuel,wand,-0.0852509,19.6893
148.543,fuel,wand,-0.0852509,19.604
148.543,fuel,wand,-0.0852509,19.5188
148.576,fuel,wand,-0.0852509,19.4335
148.592,fuel,wand,-0.0852509,19.3483
148.609,fuel,wand,-0.0852509,19.263
148.625,fuel,wand,-0.0852509,19.1778
148.644,fuel,wand,-0.0852509,19.0925
148.644,fuel,wand,-0.0852509,19.0073
148.676,fuel,wand,-0.0852509,18.922
148.692,fuel,wand,-0.0852509,18.8368
148.709,fuel,wand,-0.0852509,18.7515
148.725,fuel,wand,-0.0852509,18.6663
148.743,fuel,wand,-0.0852509,18.581
148.743,fuel,wand,-0.0852509,18.4958
148.777,fuel,wand,-0.0852509,18.4105
148.792,fuel,wand,-0.0852509,18.3253
148.813,fuel,wand,-0.0852509,18.24
148.813,fuel,wand,-0.0852509,18.1548
148.842,fuel,wand,-0.0852509,18.0695
148.859,fuel,wand,-0.0852509,17.9843
148.876,fuel,wand,-0.0852509,17.899
148.893,fuel,wand,-0.0852509,17.8138
148.894,fuel,wand,-0.0852509,17.7285
148.926,fuel,wand,-0.0852509,17.6433
148.943,fuel,wand,-0.0852509,17.558
148.959,fuel,wand,-0.0852509,17.4728
148.976,fuel,wand,-0.0852509,17.3875
148.992,fuel,wand,-0.0852509,17.3023
149.011,fuel,wand,-0.0852509,17.217
149.026,fuel,wand,-0.0852509,17.1318
149.042,fuel,wand,-0.0852509,17.0465
149.059,fuel,wand,-0.0852509,16.9613
149.06,fuel,wand,-0.0852509,16.876
149.092,fuel,wand,-0.0852509,16.7908
149.11,fuel,wand,-0.0852509,16.7055
149.111,fuel,wand,-0.0852509,16.6203
149.126,fuel,wand,-0.0852509,16.535
149.16,fuel,wand,-0.0852509,16.4498
149.176,fuel,wand,-0.0852509,16.3645
149.176,fuel,wand,-0.0852509,16.2793
149.192,fuel,wand,-0.0852509,16.194
149.226,fuel,wand,-0.0852509,16.1088
149.243,fuel,wand,-0.0852509,16.0235
149.259,fuel,wand,-0.0852499,15.9383
149.259,fuel,wand,-0.0852499,15.853
149.276,fuel,wand,-0.0852499,15.7678
149.309,fuel,wand,-0.0852499,15.6825
149.326,fuel,wand,-0.0852499,15.5973
149.342,fuel,wand,-0.0852499,15.512
149.343,fuel,wand,-0.0852499,15.4268
149.376,fuel,wand,-0.0852499,15.3415
149.392,fuel,wand,-0.0852499,15.2563
149.394,fuel,wand,-0.0852499,15.171
149.426,fuel,wand,-0.0852499,15.0858
149.442,fuel,wand,-0.0852499,15.0005
149.459,fuel,wand,-0.0852499,14.9153
149.476,fuel,wand,-0.0852499,14.83
149.493,fuel,wand,-0.0852499,14.7448
149.493,fuel,wand,-0.0852499,14.6595
149.526,fuel,wand,-0.0852499,14.5743
149.542,fuel,wand,-0.0852499,14.489
149.544,fuel,wand,-0.0852499,14.4038
149.576,fuel,wand,-0.0852499,14.3185
149.592,fuel,wand,-0.0852499,14.2333
149.609,fuel,wand,-0.0852499,14.148
149.626,fuel,wand,-0.0852499,14.0628
149.642,fuel,wand,-0.0852499,13.9775
149.643,fuel,wand,-0.0852499,13.8923
149.676,fuel,wand,-0.0852499,13.807
149.694,fuel,wand,-0.0852499,13.7218
149.696,fuel,wand,-0.0852499,13.6365
149.726,fuel,wand,-0.0852499,13.5513
149.726,fuel,wand,-0.0852499,13.466
149.742,fuel,wand,-0.0852499,13.3808
149.776,fuel,wand,-0.0852499,13.2955
149.793,fuel,wand,-0.0852499,13.2103
149.793,fuel,wand,-0.0852499,13.125
149.827,fuel,wand,-0.0852499,13.0398
149.842,fuel,wand,-0.0852499,12.9545
149.859,fuel,wand,-0.0852499,12.8693
149.876,fuel,wand,-0.0852499,12.784
149.892,fuel,wand,-0.0852499,12.6988
149.893,fuel,wand,-0.0852499,12.6135
149.926,fuel,wand,-0.0852499,12.5283
149.942,fuel,wand,-0.0852499,12.443
149.961,fuel,wand,-0.0852499,12.3578
149.975,fuel,wand,-0.0852499,12.2725
149.992,fuel,wand,-0.0852499,12.1873
150.01,fuel,wand,-0.0852499,12.102
150.01,fuel,wand,-0.0852499,12.0168
150.042,fuel,wand,-0.0852499,11.9315
150.059,fuel,wand,-0.0852499,11.8463
150.075,fuel,wand,-0.0852499,11.761
150.525,fuel,swept,1,12.761
150.594,fuel,swept,3,15.761
150.959,fuel,swept,5,20.761
152.659,fuel,swept,3,23.761
152.711,fuel,swept,2,25.761
153.325,fuel,swept,3,28.761
155.933,fuel,wand,-0.0852509,28.6758
155.942,fuel,wand,-0.0852509,28.5905
155.96,fuel,wand,-0.0852509,28.5053
155.975,fuel,wand,-0.0852509,28.42
155.993,fuel,wand,-0.0852509,28.3348
156.009,fuel,wand,-0.0852509,28.2495
156.025,fuel,wand,-0.0852509,28.1643
156.042,fuel,wand,-0.0852509,28.079
156.059,fuel,wand,-0.0852509,27.9938
156.076,fuel,wand,-0.0852509,27.9085
156.094,fuel,wand,-0.0852509,27.8233
156.109,fuel,wand,-0.0852509,27.738
156.125,fuel,wand,-0.0852509,27.6528
156.142,fuel,wand,-0.0852509,27.5675
156.159,fuel,wand,-0.0852509,27.4823
156.175,fuel,wand,-0.0852509,27.397
156.192,fuel,wand,-0.0852509,27.3118
156.21,fuel,wand,-0.0852509,27.2265
156.225,fuel,wand,-0.0852509,27.1413
156.243,fuel,wand,-0.0852509,27.056
156.243,fuel,wand,-0.0852509,26.9708
156.275,fuel,wand,-0.0852509,26.8855
156.292,fuel,wand,-0.0852509,26.8002
156.309,fuel,wand,-0.0852509,26.715
156.325,fuel,wand,-0.0852509,26.6297
156.343,fuel,wand,-0.0852509,26.5445
156.576,fuel,swept,1,27.5445
156.799,fuel,wand,-0.0852509,27.4592
156.809,fuel,wand,-0.0852509,27.374
156.825,fuel,wand,-0.0852509,27.2887
156.842,fuel,wand,-0.0852509,27.2035
156.858,fuel,wand,-0.0852509,27.1182
156.875,fuel,wand,-0.0852509,27.033
156.893,fuel,wand,-0.0852509,26.9477
156.909,fuel,wand,-0.0852509,26.8625
156.925,fuel,wand,-0.0852509,26.7772
156.942,fuel,wand,-0.0852509,26.692
156.959,fuel,wand,-0.0852509,26.6067
156.975,fuel,wand,-0.0852509,26.5215
156.992,fuel,wand,-0.0852509,26.4362
157.009,fuel,wand,-0.0852509,26.351
157.026,fuel,wand,-0.0852509,26.2657
157.042,fuel,wand,-0.0852509,26.1805
157.059,fuel,wand,-0.0852509,26.0952
157.075,fuel,wand,-0.0852509,26.01
157.092,fuel,wand,-0.0852509,25.9247
157.109,fuel,wand,-0.0852509,25.8395
157.125,fuel,wand,-0.0852509,25.7542
157.142,fuel,wand,-0.0852509,25.669
157.16,fuel,wand,-0.0852509,25.5837
157.175,fuel,wand,-0.0852509,25.4985
157.192,fuel,wand,-0.0852509,25.4132
157.209,fuel,wand,-0.0852509,25.328
157.21,fuel,wand,-0.0852509,25.2427
157.242,fuel,wand,-0.0852509,25.1575
157.259,fuel,wand,-0.0852509,25.0722
157.275,fuel,wand,-0.0852509,24.987
157.292,fuel,wand,-0.0852509,24.9017
157.309,fuel,wand,-0.0852509,24.8165
157.325,fuel,wand,-0.0852509,24.7312
157.342,fuel,wand,-0.0852509,24.646
157.358,fuel,wand,-0.0852509,24.5607
157.375,fuel,wand,-0.0852509,24.4755
157.392,fuel,wand,-0.0852509,24.3902
157.409,fuel,wand,-0.0852509,24.305
157.425,fuel,wand,-0.0852509,24.2197
157.442,fuel,wand,-0.0852509,24.1345
157.458,fuel,wand,-0.0852509,24.0492
157.475,fuel,wand,-0.0852509,23.964
157.492,fuel,wand,-0.0852509,23.8787
157.509,fuel,wand,-0.0852509,23.7935
157.525,fuel,wand,-0.0852509,23.7082
157.542,fuel,wand,-0.0852509,23.623
157.842,fuel,swept,3,26.623
158.042,fuel,swept,4,30.623
160.149,fuel,wand,-0.0852509,30.5377
160.158,fuel,wand,-0.0852509,30.4525
160.176,fuel,wand,-0.0852509,30.3672
160.192,fuel,wand,-0.0852509,30.282
160.209,fuel,wand,-0.0852509,30.1967
160.225,fuel,wand,-0.0852509,30.1115
160.242,fuel,wand,-0.0852509,30.0262
160.26,fuel,wand,-0.0852509,29.941
160.275,fuel,wand,-0.0852509,29.8557
160.292,fuel,wand,-0.0852509,29.7704
160.309,fuel,wand,-0.0852509,29.6852
160.325,fuel,wand,-0.0852509,29.5999
160.342,fuel,wand,-0.0852509,29.5147
160.358,fuel,wand,-0.0852509,29.4294
160.375,fuel,wand,-0.0852509,29.3442
160.393,fuel,wand,-0.0852509,29.2589
160.409,fuel,wand,-0.0852509,29.1737
160.425,fuel,wand,-0.0852509,29.0884
160.442,fuel,wand,-0.0852509,29.0032
160.458,fuel,wand,-0.0852509,28.9179
160.475,fuel,wand,-0.0852509,28.8327
160.492,fuel,wand,-0.0852509,28.7474
160.516,fuel,wand,-0.0852509,28.6622
160.516,fuel,wand,-0.0852509,28.5769
160.542,fuel,wand,-0.0852509,28.4917
160.558,fuel,wand,-0.0852509,28.4064
160.575,fuel,wand,-0.0852509,28.3212
160.592,fuel,wand,-0.0852509,28.2359
160.609,fuel,wand,-0.0852509,28.1507
160.626,fuel,wand,-0.0852509,28.0654
160.642,fuel,wand,-0.0852509,27.9802
160.658,fuel,wand,-0.0852509,27.8949
160.675,fuel,wand,-0.0852509,27.8097
160.692,fuel,wand,-0.0852509,27.7244
160.709,fuel,wand,-0.0852509,27.6392
160.725,fuel,wand,-0.0852509,27.5539
160.742,fuel,wand,-0.0852509,27.4687
160.758,fuel,wand,-0.0852509,27.3834
160.775,fuel,wand,-0.0852509,27.2982
160.792,fuel,wand,-0.0852509,27.2129
160.808,fuel,wand,-0.0852509,27.1277
160.825,fuel,wand,-0.0852509,27.0424
160.842,fuel,wand,-0.0852509,26.9572
160.858,fuel,wand,-0.0852509,26.8719
160.875,fuel,wand,-0.0852509,26.7867
160.892,fuel,wand,-0.0852509,26.7014
160.909,fuel,wand,-0.0852509,26.6162
160.925,fuel,wand,-0.0852509,26.5309
160.943,fuel,wand,-0.0852509,26.4457
160.959,fuel,wand,-0.0852509,26.3604
160.975,fuel,wand,-0.0852509,26.2752
160.992,fuel,wand,-0.0852509,26.1899
161.008,fuel,wand,-0.0852509,26.1047
161.025,fuel,wand,-0.0852509,26.0194
161.042,fuel,wand,-0.0852509,25.9342
161.058,fuel,wand,-0.0852509,25.8489
161.076,fuel,wand,-0.0852509,25.7637
161.092,fuel,wand,-0.0852509,25.6784
161.109,fuel,wand,-0.0852509,25.5932
161.126,fuel,wand,-0.0852509,25.5079
161.142,fuel,wand,-0.0852509,25.4227
161.158,fuel,wand,-0.0852509,25.3374
161.175,fuel,wand,-0.0852509,25.2522
161.192,fuel,wand,-0.0852509,25.1669
161.208,fuel,wand,-0.0852509,25.0817
161.225,fuel,wand,-0.0852509,24.9964
161.483,fuel,wand,-0.0852509,24.9111
161.492,fuel,wand,-0.0852509,24.8259
161.509,fuel,wand,-0.0852509,24.7406
161.525,fuel,wand,-0.0852509,24.6554
161.542,fuel,wand,-0.0852509,24.5701
161.559,fuel,wand,-0.0852509,24.4849
161.575,fuel,wand,-0.0852509,24.3996
161.592,fuel,wand,-0.0852509,24.3144
161.61,fuel,wand,-0.0852509,24.2291
161.625,fuel,wand,-0.0852509,24.1439
161.642,fuel,wand,-0.0852509,24.0586
161.658,fuel,wand,-0.0852509,23.9734
161.675,fuel,wand,-0.0852509,23.8881
161.692,fuel,wand,-0.0852509,23.8029
161.708,fuel,wand,-0.0852509,23.7176
161.725,fuel,wand,-0.0852509,23.6324
161.743,fuel,wand,-0.0852509,23.5471
161.758,fuel,wand,-0.0852509,23.4619
161.775,fuel,wand,-0.0852509,23.3766
161.792,fuel,wand,-0.0852509,23.2914
161.808,fuel,wand,-0.0852509,23.2061
161.832,fuel,wand,-0.0852509,23.1209
161.833,fuel,wand,-0.0852509,23.0356
161.843,fuel,wand,-0.0852509,22.9504
161.876,fuel,wand,-0.0852509,22.8651
161.892,fuel,wand,-0.0852509,22.7799
161.908,fuel,wand,-0.0852509,22.6946
161.925,fuel,wand,-0.0852509,22.6094
161.942,fuel,wand,-0.0852509,22.5241
161.958,fuel,wand,-0.0852509,22.4389
161.977,fuel,wand,-0.0852509,22.3536
161.992,fuel,wand,-0.0852509,22.2684
162.008,fuel,wand,-0.0852509,22.1831
162.025,fuel,wand,-0.0852509,22.0979
162.042,fuel,wand,-0.0852509,22.0126
162.058,fuel,wand,-0.0852509,21.9274
162.076,fuel,wand,-0.0852509,21.8421
162.092,fuel,wand,-0.0852509,21.7569
162.109,fuel,wand,-0.0852509,21.6716
162.112,fuel,wand,-0.0852509,21.5864
162.142,fuel,wand,-0.0852509,21.5011
162.162,fuel,wand,-0.0852509,21.4159
162.162,fuel,wand,-0.0852509,21.3306
162.192,fuel,wand,-0.0852509,21.2454
162.208,fuel,wand,-0.0852509,21.1601
162.225,fuel,wand,-0.0852509,21.0749
162.242,fuel,wand,-0.0852509,20.9896
162.258,fuel,wand,-0.0852509,20.9044
162.258,fuel,swept,5,25.9044
162.275,fuel,wand,-0.0852509,25.8191
162.292,fuel,wand,-0.0852509,25.7339
162.309,fuel,wand,-0.0852509,25.6486
162.325,fuel,wand,-0.0852509,25.5634
162.342,fuel,wand,-0.0852509,25.4781
162.358,fuel,wand,-0.0852509,25.3929
162.376,fuel,wand,-0.0852509,25.3076
162.392,fuel,wand,-0.0852509,25.2224
162.411,fuel,wand,-0.0852509,25.1371
162.426,fuel,wand,-0.0852509,25.0519
162.442,fuel,wand,-0.0852509,24.9666
162.459,fuel,wand,-0.0852509,24.8813
162.475,fuel,wand,-0.0852509,24.7961
162.494,fuel,wand,-0.0852509,24.7108
162.494,fuel,wand,-0.0852509,24.6256
162.525,fuel,wand,-0.0852509,24.5403
162.543,fuel,wand,-0.0852509,24.4551
162.558,fuel,wand,-0.0852509,24.3698
162.575,fuel,wand,-0.0852509,24.2846
162.592,fuel,wand,-0.0852509,24.1993
162.609,fuel,wand,-0.0852509,24.1141
